EXPERIMENT_NAME,EXPERIMENT_NAME_VERSION,epoch_number,train_loss,val_loss,train_metric_iou,val_metric_iou,train_metric_accuracy,val_metric_accuracy,train_masked_iou,val_masked_iou,train_masked_accuracy,val_masked_accuracy
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,7,0.2514865603297949,0.6753888828679919,0.40862467885017395,0.1556481271982193,0.9080187678337097,0.6432247757911682,0.48172757029533386,0.4950040280818939,0.48172757029533386,0.4950040280818939
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,19,0.3631317639350891,0.38120836240053174,0.5301083922386169,0.5349170565605164,0.8306175470352173,0.8380991220474243,0.6594973802566528,0.6546996831893921,0.6594973802566528,0.6546996831893921
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,8,0.2462357187177986,0.45996616328401224,0.41794154047966003,0.301133394241333,0.9097617268562317,0.7612713575363159,0.49111244082450867,0.7742173671722412,0.49111244082450867,0.7742173671722412
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,9,0.24239677776183402,0.573861693165132,0.4267522096633911,0.2414759397506714,0.9109855890274048,0.6680929064750671,0.5022670030593872,0.7952700853347778,0.5022670030593872,0.7952700853347778
UNET_binary_grayscale_asphalt,UNET_binary_grayscale_asphalt_MASKED_METRICS_1707028243.452903,20,0.35883379250764846,0.5939725252091884,0.5297224521636963,0.008226163685321808,0.8300786018371582,0.7133980989456177,0.6605715155601501,0.008357968181371689,0.6605715155601501,0.008357968181371689
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,10,0.23715522792190313,0.4637584521302155,0.44406208395957947,0.3000953197479248,0.9146503806114197,0.7665000557899475,0.516725480556488,0.7535303235054016,0.516725480556488,0.7535303235054016
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,11,0.23202548748148338,0.23447968481507683,0.44952982664108276,0.4675385355949402,0.9154003858566284,0.9158818125724792,0.5236415266990662,0.5559206604957581,0.5236415266990662,0.5559206604957581
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,12,0.22732485155574977,0.636648192735655,0.4604961574077606,0.25121214985847473,0.9168508648872375,0.6757097840309143,0.5379354357719421,0.8188593983650208,0.5379354357719421,0.8188593983650208
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,13,0.22694913750248297,0.4344724573727165,0.4647902250289917,0.33917444944381714,0.9171834588050842,0.7983036041259766,0.545118510723114,0.7791627645492554,0.545118510723114,0.7791627645492554
UNET_binary_grayscale_bike-asphalt,UNET_binary_grayscale_bike-asphalt_MASKED_METRICS_1707028586.111704,14,0.22366442890571697,0.25212118646595627,0.4713941812515259,0.45714235305786133,0.9186773300170898,0.9145187735557556,0.5496732592582703,0.5417886972427368,0.5496732592582703,0.5417886972427368
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,1,0.5288257907543864,0.7946080778326307,0.15690845251083374,0.05175746977329254,0.8094109296798706,0.5862244367599487,0.2460903823375702,0.2236245572566986,0.2460903823375702,0.2236245572566986
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,2,0.42129423362868174,0.3855129437787192,0.11566045880317688,0.268546462059021,0.8497896194458008,0.8492889404296875,0.13629841804504395,0.5478716492652893,0.13629841804504395,0.5478716492652893
UNET_binary_grayscale_clinkers,UNET_binary_grayscale_clinkers_MASKED_METRICS_1707028890.230245,3,0.38847380770104273,0.36882801566805157,0.10033956170082092,0.18030902743339539,0.8566972017288208,0.8319516777992249,0.11088509857654572,0.36601802706718445,0.11088509857654572,0.36601802706718445
